2016-05-02,星期一,30℃,21℃,多云~晴,微风 小于3级
2016-05-03,星期二,32℃,20℃,晴~阴,微风 小于3级
2016-05-04,星期三,33℃,21℃,多云,微风 小于3级
2016-05-05,星期四,33℃,23℃,多云,微风 小于3级
2016-05-06,星期五,32℃,22℃,雷阵雨~中雨,微风 小于3级
2016-05-07,星期六,25℃,18℃,中雨~小雨,微风 小于3级
2016-05-08,星期日,22℃,18℃,小雨~阵雨,微风 小于3级
2016-05-09,星期一,28℃,17℃,多云,微风 小于3级
2016-05-10,星期二,31℃,19℃,晴,微风 小于3级
2016-05-11,星期三,33℃,20℃,晴~多云,微风 小于3级
2016-05-12,星期四,32℃,20℃,雷阵雨~中雨,微风 小于3级
2016-05-13,星期五,29℃,19℃,阴~中雨,微风 小于3级
2016-05-14,星期六,21℃,16℃,中雨~阵雨,微风 小于3级
2016-05-15,星期日,24℃,16℃,多云,微风 小于3级
2016-05-16,星期一,28℃,17℃,晴~多云,微风 小于3级
2016-05-17,星期二,26℃,19℃,阴,微风 小于3级
2016-05-18,星期三,26℃,20℃,阴~中雨,微风 小于3级
2016-05-19,星期四,24℃,18℃,阵雨,微风 小于3级
2016-05-20,星期五,29℃,18℃,多云,微风 小于3级
2016-05-21,星期六,28℃,20℃,多云~阴,微风 小于3级
2016-05-22,星期日,24℃,19℃,阵雨~中雨,微风 小于3级
2016-05-23,星期一,23℃,19℃,阵雨~多云,微风 小于3级
2016-05-24,星期二,29℃,19℃,多云~阴,微风 小于3级
2016-05-25,星期三,26℃,18℃,阴~中雨,微风 小于3级
2016-05-26,星期四,21℃,17℃,小雨,微风 小于3级
2016-05-27,星期五,20℃,17℃,阴~小雨,微风 小于3级
2016-05-28,星期六,22℃,17℃,阴,微风 小于3级
2016-05-29,星期日,27℃,20℃,多云,微风 小于3级
2016-05-30,星期一,29℃,22℃,阴,微风 小于3级
2016-05-31,星期二,30℃,23℃,阴~中雨,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2016-06-01,星期三,30℃,24℃,多云~雷阵雨,微风 小于3级
2016-06-02,星期四,29℃,22℃,多云~中雨,微风 小于3级
2016-06-03,星期五,25℃,19℃,小雨~阴,微风 小于3级
2016-06-04,星期六,30℃,20℃,多云,微风 小于3级
2016-06-05,星期日,34℃,24℃,多云,暂无实况 
2016-06-06,星期一,34℃,24℃,多云,微风 小于3级
2016-06-07,星期二,32℃,22℃,阴~多云,微风 小于3级
2016-06-08,星期三,33℃,23℃,多云~阵雨,微风 小于3级
2016-06-09,星期四,30℃,21℃,阴~中雨,微风 小于3级
2016-06-10,星期五,26℃,21℃,阵雨,微风 小于3级
2016-06-11,星期六,25℃,21℃,阵雨~阴,微风 小于3级
2016-06-12,星期日,30℃,22℃,多云,微风 小于3级
2016-06-13,星期一,33℃,23℃,晴~阴,微风 小于3级
2016-06-14,星期二,32℃,24℃,阵雨~中雨,微风 小于3级
2016-06-15,星期三,24℃,20℃,阵雨~多云,微风 小于3级
2016-06-16,星期四,32℃,22℃,晴,微风 小于3级
2016-06-17,星期五,35℃,24℃,晴~阴,微风 小于3级
2016-06-18,星期六,35℃,24℃,阴~暴雨,微风 小于3级
2016-06-19,星期日,32℃,23℃,大雨~中雨,微风 小于3级
2016-06-20,星期一,30℃,24℃,阵雨~阴,微风 小于3级
2016-06-21,星期二,34℃,25℃,多云,微风 小于3级
2016-06-23,星期四,34℃,26℃,多云~中雨,微风 小于3级
2016-06-24,星期五,27℃,23℃,中雨,微风 小于3级
2016-06-25,星期六,27℃,21℃,阴~阵雨,微风 小于3级
2016-06-26,星期日,22℃,20℃,阵雨~大雨,微风 小于3级
2016-06-27,星期一,25℃,20℃,阴~中雨,微风 小于3级
2016-06-28,星期二,26℃,22℃,阵雨~多云,微风 小于3级
2016-06-29,星期三,33℃,23℃,多云~雷阵雨,微风 小于3级
2016-06-30,星期四,26℃,22℃,暴雨~中雨,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2016-07-01,星期五,30℃,23℃,多云,微风 小于3级
2016-07-02,星期六,32℃,24℃,多云,微风 小于3级
2016-07-03,星期日,32℃,25℃,阴~多云,微风 小于3级
2016-07-04,星期一,33℃,24℃,多云,微风 小于3级
2016-07-05,星期二,34℃,24℃,多云~阴,微风 小于3级
2016-07-06,星期三,33℃,26℃,多云,微风 小于3级
2016-07-07,星期四,36℃,27℃,多云,微风 小于3级
2016-07-08,星期五,37℃,28℃,晴~多云,微风 小于3级
2016-07-09,星期六,38℃,28℃,晴~多云,微风 小于3级
2016-07-10,星期日,35℃,27℃,多云,微风 小于3级
2016-07-11,星期一,37℃,27℃,多云,微风 小于3级
2016-07-12,星期二,36℃,29℃,阴~阵雨,微风 小于3级
2016-07-13,星期三,34℃,27℃,阵雨~中雨,微风 小于3级
2016-07-14,星期四,28℃,23℃,大雨转阵雨,微风 小于3级
2016-07-15,星期五,30℃,22℃,多云转晴,微风 小于3级
2016-07-16,星期六,35℃,25℃,晴转多云,微风 小于3级
2016-07-17,星期日,34℃,25℃,多云转阴,微风 小于3级
2016-07-18,星期一,34℃,25℃,雷阵雨转大雨,微风 小于3级
2016-07-19,星期二,30℃,25℃,小雨,微风 小于3级
2016-07-20,星期三,36℃,25℃,多云,微风 小于3级
2016-07-21,星期四,38℃,29℃,晴,微风 小于3级
2016-07-22,星期五,38℃,29℃,晴,微风 小于3级
2016-07-23,星期六,37℃,28℃,多云,微风 小于3级
2016-07-24,星期日,39℃,28℃,多云,微风 小于3级
2016-07-25,星期一,38℃,28℃,晴,微风 小于3级
2016-07-26,星期二,39℃,28℃,晴,微风 小于3级
2016-07-27,星期三,36℃,26℃,多云,微风 小于3级
2016-07-28,星期四,34℃,26℃,阴,微风 小于3级
2016-07-29,星期五,36℃,26℃,多云,微风 小于3级
2016-07-30,星期六,37℃,27℃,多云,微风 小于3级
2016-07-31,星期日,36℃,28℃,多云,微风 小于3级
日期,星期,最高温度,最低温度,天气,风向风力
2016-08-01,星期一,33℃,26℃,多云,微风 小于3级
2016-08-02,星期二,35℃,26℃,多云,微风 小于3级
2016-08-03,星期三,34℃,25℃,多云,南风 2级
2016-08-04,星期四,32℃,25℃,多云,东风 1级
2016-08-05,星期五,31℃,26℃,阴,南风 1级
2016-08-06,星期六,32℃,24℃,多云,西北风 1级
2016-08-07,星期日,32℃,23℃,多云,北风 2级
2016-08-08,星期一,34℃,25℃,阵雨,西北风 2级
2016-08-09,星期二,33℃,25℃,阵雨,北风 2级
2016-08-10,星期三,34℃,26℃,阴,西风 1级
2016-08-11,星期四,36℃,27℃,多云,西北风 2级
2016-08-12,星期五,37℃,27℃,多云,北风 2级
2016-08-13,星期六,36℃,27℃,多云,西北风 1级
2016-08-14,星期日,38℃,27℃,多云,西风 1级
2016-08-15,星期一,38℃,27℃,阴,西北风 2级
2016-08-16,星期二,37℃,29℃,晴,南风 2级
2016-08-17,星期三,40℃,28℃,晴,东南风 1级
2016-08-18,星期四,39℃,29℃,晴,西北风 2级
2016-08-19,星期五,39℃,30℃,晴,北风 2级
2016-08-20,星期六,39℃,29℃,晴,西南风 2级
2016-08-21,星期日,39℃,30℃,多云,西北风 2级
2016-08-22,星期一,38℃,28℃,晴,西北风 1级
2016-08-23,星期二,39℃,30℃,晴,东南风 1级
2016-08-24,星期三,40℃,30℃,晴,西北风 2级
2016-08-25,星期四,40℃,27℃,晴,西北风 2级
2016-08-26,星期五,32℃,25℃,雷阵雨,西风 2级
2016-08-27,星期六,29℃,24℃,阵雨,北风 2级
2016-08-28,星期日,29℃,23℃,阴,东北风 1级
2016-08-29,星期一,28℃,21℃,阴,北风 2级
2016-08-30,星期二,22℃,19℃,小雨,北风 1级
2016-08-31,星期三,23℃,20℃,小雨,南风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2016-09-01,星期四,30℃,21℃,多云,南风 2级
2016-09-02,星期五,32℃,22℃,晴,东南风 1级
2016-09-03,星期六,31℃,25℃,阴,北风 2级
2016-09-04,星期日,26℃,23℃,阵雨,西南风 1级
2016-09-05,星期一,25℃,21℃,阵雨,西北风 2级
2016-09-06,星期二,23℃,20℃,阵雨,西南风 1级
2016-09-07,星期三,28℃,21℃,阴,东风 2级
2016-09-08,星期四,22℃,20℃,中雨,东南风 1级
2016-09-09,星期五,23℃,20℃,中雨,西风 1级
2016-09-10,星期六,30℃,20℃,多云,西南风 1级
2016-09-11,星期日,32℃,21℃,晴,西风 1级
2016-09-12,星期一,33℃,23℃,多云,西北风 1级
2016-09-13,星期二,33℃,24℃,多云,西北风 2级
2016-09-14,星期三,29℃,22℃,阴,西风 1级
2016-09-15,星期四,25℃,20℃,小雨,西北风 1级
2016-09-16,星期五,30℃,20℃,晴,西风 1级
2016-09-17,星期六,30℃,21℃,多云,西北风 1级
2016-09-18,星期日,28℃,21℃,多云,东北风 2级
2016-09-19,星期一,23℃,19℃,小雨,北风 1级
2016-09-20,星期二,23℃,19℃,阵雨,西北风 2级
2016-09-21,星期三,26℃,19℃,阴,西风 1级
2016-09-22,星期四,28℃,20℃,多云,西北风 1级
2016-09-23,星期五,27℃,21℃,小雨,西南风 1级
2016-09-24,星期六,23℃,20℃,小雨,西北风 1级
2016-09-25,星期日,25℃,20℃,阴,北风 1级
2016-09-26,星期一,24℃,21℃,阴,西风 1级
2016-09-27,星期二,24℃,20℃,小雨,西北风 1级
2016-09-28,星期三,26℃,21℃,阴,北风 2级
2016-09-29,星期四,25℃,20℃,阴,西北风 1级
2016-09-30,星期五,28℃,20℃,多云,西风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2016-10-01,星期六,29℃,21℃,多云,西南风 1级
2016-10-02,星期日,32℃,21℃,晴,西风 1级
2016-10-03,星期一,33℃,22℃,晴,西北风 1级
2016-10-04,星期二,33℃,21℃,晴,北风 1级
2016-10-05,星期三,30℃,21℃,晴,西北风 2级
2016-10-06,星期四,30℃,21℃,晴,北风 1级
2016-10-07,星期五,25℃,20℃,阴,西北风 1级
2016-10-08,星期六,22℃,20℃,小雨,北风 微风
2016-10-09,星期日,20℃,17℃,小雨,东北风 1级
2016-10-10,星期一,18℃,15℃,小雨,西北风 1级
2016-10-11,星期二,18℃,16℃,小雨,西风 1级
2016-10-12,星期三,18℃,16℃,小雨,东南风 1级
2016-10-13,星期四,18℃,16℃,小雨,西北风 1级
2016-10-14,星期五,19℃,16℃,小雨,西北风 2级
2016-10-15,星期六,19℃,16℃,小雨,西北风 1级
2016-10-16,星期日,21℃,17℃,小雨,西北风 1级
2016-10-17,星期一,23℃,17℃,阴,西北风 2级
2016-10-18,星期二,24℃,18℃,阴,西北风 1级
2016-10-19,星期三,26℃,19℃,多云,西北风 2级
2016-10-20,星期四,26℃,20℃,阴,西北风 1级
2016-10-21,星期五,27℃,20℃,多云,西北风 1级
2016-10-22,星期六,27℃,21℃,阴,西北风 2级
2016-10-23,星期日,25℃,22℃,小雨,西北风 2级
2016-10-24,星期一,22℃,19℃,小雨,西北风 1级
2016-10-25,星期二,23℃,18℃,小雨,北风 2级
2016-10-26,星期三,21℃,18℃,小雨,北风 2级
2016-10-27,星期四,20℃,15℃,小雨,西北风 2级
2016-10-28,星期五,14℃,11℃,阴,西北风 2级
2016-10-29,星期六,14℃,11℃,小雨,西风 1级
2016-10-30,星期日,15℃,12℃,阴,北风 1级
2016-10-31,星期一,16℃,13℃,阴,西南风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2016-11-01,星期二,17℃,14℃,阴,西北风 1级
2016-11-02,星期三,19℃,15℃,阴,西北风 1级
2016-11-03,星期四,20℃,14℃,多云,西风 1级
2016-11-04,星期五,22℃,13℃,多云,西南风 1级
2016-11-05,星期六,21℃,17℃,阴,西风 1级
2016-11-06,星期日,19℃,14℃,阴,西风 1级
2016-11-07,星期一,15℃,11℃,小雨,西北风 1级
2016-11-08,星期二,11℃,9℃,小雨,北风 1级
2016-11-09,星期三,12℃,9℃,小雨,西北风 1级
2016-11-10,星期四,17℃,10℃,多云,东北风 1级
2016-11-11,星期五,18℃,10℃,多云,西北风 1级
2016-11-12,星期六,16℃,13℃,阴,北风 1级
2016-11-13,星期日,16℃,14℃,阴,西北风 1级
2016-11-14,星期一,16℃,14℃,阴,西北风 1级
2016-11-15,星期二,18℃,14℃,阴,西北风 2级
2016-11-16,星期三,19℃,16℃,阴,西南风 1级
2016-11-17,星期四,20℃,16℃,阴,西北风 1级
2016-11-18,星期五,21℃,15℃,多云,西北风 1级
2016-11-19,星期六,16℃,0℃,阴,无持续风向 小于3级
2016-11-20,星期日,20℃,15℃,阴,东南风 2级
2016-11-21,星期一,21℃,15℃,多云,西风 2级
2016-11-22,星期二,16℃,7℃,小雨,西北风 3级
2016-11-23,星期三,10℃,8℃,小雨,西北风 1级
2016-11-24,星期四,10℃,8℃,阴,东北风 1级
2016-11-25,星期五,10℃,8℃,小雨,西北风 2级
2016-11-26,星期六,14℃,7℃,多云,南风 1级
2016-11-27,星期日,15℃,8℃,多云,西北风 2级
2016-11-28,星期一,14℃,10℃,阴,北风 1级
2016-11-29,星期二,13℃,10℃,小雨,西风 2级
2016-11-30,星期三,15℃,9℃,多云,西北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2016-12-01,星期四,15℃,7℃,多云,西北风 1级
2016-12-02,星期五,13℃,10℃,阴,西北风 1级
2016-12-03,星期六,12℃,8℃,阴,西南风 1级
2016-12-04,星期日,15℃,8℃,雾,西北风 1级
2016-12-05,星期一,15℃,7℃,雾,西南风 1级
2016-12-06,星期二,15℃,8℃,多云,北风 1级
2016-12-07,星期三,15℃,10℃,多云,西风 1级
2016-12-08,星期四,18℃,9℃,晴,东风 1级
2016-12-09,星期五,17℃,10℃,多云,西北风 2级
2016-12-10,星期六,13℃,11℃,阴,西北风 2级
2016-12-11,星期日,14℃,11℃,小雨,西北风 1级
2016-12-12,星期一,13℃,11℃,阴,西南风 1级
2016-12-13,星期二,14℃,11℃,阴,东北风 1级
2016-12-14,星期三,13℃,10℃,小雨,西北风 1级
2016-12-15,星期四,11℃,9℃,小雨,西北风 1级
2016-12-16,星期五,13℃,8℃,多云,西北风 2级
2016-12-17,星期六,14℃,8℃,阴,西风 1级
2016-12-18,星期日,14℃,10℃,多云,西北风 1级
2016-12-19,星期一,13℃,11℃,阴,西北风 1级
2016-12-20,星期二,12℃,10℃,小雨,西北风 1级
2016-12-21,星期三,12℃,8℃,阴,南风 1级
2016-12-22,星期四,14℃,8℃,雾,西北风 2级
2016-12-23,星期五,12℃,9℃,小雨,西北风 2级
2016-12-24,星期六,9℃,0℃,小雨,无持续风向 小于3级
2016-12-25,星期日,12℃,9℃,小雨,北风 1级
2016-12-26,星期一,10℃,7℃,小雨,西风 1级
2016-12-27,星期二,11℃,7℃,多云,西北风 1级
2016-12-28,星期三,14℃,6℃,多云,东北风 1级
2016-12-29,星期四,14℃,8℃,多云,西北风 2级
2016-12-30,星期五,14℃,10℃,多云,西北风 1级
2016-12-31,星期六,13℃,10℃,阴,西北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2017-01-01,星期日,13℃,10℃,阴,西北风 1级
2017-01-02,星期一,13℃,10℃,阴,北风 1级
2017-01-03,星期二,14℃,8℃,阴,北风 微风
2017-01-04,星期三,13℃,11℃,阴,北风 1级
2017-01-05,星期四,14℃,11℃,阴,西北风 1级
2017-01-06,星期五,14℃,10℃,阴,西北风 2级
2017-01-07,星期六,14℃,9℃,阴,西北风 2级
2017-01-08,星期日,13℃,11℃,阴,西北风 2级
2017-01-09,星期一,12℃,10℃,小雨,西北风 2级
2017-01-10,星期二,11℃,9℃,小雨,西北风 2级
2017-01-11,星期三,7℃,5℃,小雨,北风 2级
2017-01-12,星期四,9℃,6℃,阴,东南风 1级
2017-01-13,星期五,10℃,5℃,阴,东北风 1级
2017-01-14,星期六,10℃,6℃,阴,西风 1级
2017-01-15,星期日,12℃,7℃,阴,西风 2级
2017-01-16,星期一,9℃,7℃,阴,东风 1级
2017-01-17,星期二,12℃,6℃,阴,东风 2级
2017-01-18,星期三,12℃,8℃,阴,西北风 2级
2017-01-19,星期四,11℃,8℃,阴,西北风 2级
2017-01-20,星期五,12℃,7℃,阴,西北风 1级
2017-01-21,星期六,13℃,6℃,多云,西北风 1级
2017-01-22,星期日,16℃,6℃,多云,西北风 2级
2017-01-23,星期一,13℃,9℃,阴,西北风 1级
2017-01-24,星期二,12℃,7℃,阴,西北风 1级
2017-01-25,星期三,15℃,6℃,多云,西北风 1级
2017-01-26,星期四,13℃,10℃,阴,南风 1级
2017-01-27,星期五,13℃,10℃,阴,东北风 2级
2017-01-28,星期六,12℃,9℃,小雨,北风 微风
2017-01-29,星期日,14℃,9℃,多云,东风 1级
2017-01-30,星期一,13℃,7℃,阴,西北风 2级
2017-01-31,星期二,11℃,8℃,阴,北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2017-02-01,星期三,10℃,8℃,小雨,东北风 2级
2017-02-02,星期四,10℃,8℃,阴,西北风 2级
2017-02-03,星期五,12℃,7℃,阴,西北风 1级
2017-02-04,星期六,15℃,6℃,晴,西北风 2级
2017-02-05,星期日,15℃,7℃,多云,西北风 1级
2017-02-06,星期一,13℃,10℃,阴,西北风 2级
2017-02-07,星期二,10℃,7℃,小雨,北风 2级
2017-02-08,星期三,10℃,4℃,多云,东风 2级
2017-02-09,星期四,13℃,7℃,多云,北风 1级
2017-02-10,星期五,9℃,7℃,阴,北风 1级
2017-02-11,星期六,11℃,4℃,阴,西北风 1级
2017-02-12,星期日,13℃,4℃,多云,西北风 1级
2017-02-13,星期一,13℃,6℃,阴,北风 微风
2017-02-14,星期二,12℃,9℃,阴,东南风 1级
2017-02-15,星期三,14℃,7℃,阴,西北风 1级
2017-02-16,星期四,17℃,8℃,多云,东风 2级
2017-02-17,星期五,16℃,11℃,阴,东南风 1级
2017-02-18,星期六,17℃,12℃,阴,东北风 2级
2017-02-19,星期日,19℃,12℃,多云,东北风 2级
2017-02-20,星期一,16℃,13℃,阴,西北风 2级
2017-02-21,星期二,13℃,8℃,中雨,北风 2级
2017-02-22,星期三,8℃,5℃,小雨,东南风 1级
2017-02-23,星期四,9℃,6℃,小雨,西北风 2级
2017-02-24,星期五,10℃,6℃,阴,西北风 1级
2017-02-25,星期六,11℃,5℃,阴,东南风 1级
2017-02-26,星期日,14℃,5℃,多云,西风 1级
2017-02-27,星期一,14℃,9℃,阴,东风 1级
2017-02-28,星期二,16℃,8℃,多云,东北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2017-03-01,星期三,19℃,9℃,多云,北风 1级
2017-03-02,星期四,16℃,10℃,阴,东北风 1级
2017-03-03,星期五,14℃,11℃,阴,东北风 1级
2017-03-05,星期日,13℃,11℃,小雨,东北风 2级
2017-03-06,星期一,13℃,10℃,小雨,西北风 1级
2017-03-07,星期二,12℃,9℃,小雨,西北风 2级
2017-03-08,星期三,15℃,11℃,阴,北风 1级
2017-03-09,星期四,13℃,10℃,阴,西北风 2级
2017-03-10,星期五,13℃,11℃,阴,西风 1级
2017-03-11,星期六,15℃,12℃,阴,西北风 1级
2017-03-12,星期日,14℃,12℃,小雨,西风 1级
2017-03-13,星期一,12℃,10℃,小雨,北风 1级
2017-03-14,星期二,14℃,8℃,小雨,西北风 2级
2017-03-15,星期三,12℃,7℃,小雨,西风 1级
2017-03-16,星期四,16℃,10℃,多云,西北风 2级
2017-03-17,星期五,15℃,12℃,阴,北风 1级
2017-03-18,星期六,17℃,11℃,阴,东北风 2级
2017-03-19,星期日,20℃,13℃,多云,北风 3级
2017-03-20,星期一,20℃,12℃,多云,西风 1级
2017-03-21,星期二,16℃,12℃,阵雨,北风 2级
2017-03-22,星期三,21℃,11℃,多云,北风 3级
2017-03-23,星期四,20℃,13℃,阴,北风 4级
2017-03-24,星期五,13℃,11℃,小雨,西北风 3级
2017-03-25,星期六,14℃,9℃,阴,东风 2级
2017-03-26,星期日,20℃,9℃,晴,西风 2级
2017-03-27,星期一,22℃,13℃,阴,西北风 2级
2017-03-28,星期二,23℃,13℃,多云,西风 2级
2017-03-29,星期三,20℃,16℃,阵雨,西北风 3级
2017-03-30,星期四,15℃,14℃,阵雨,西南风 3级
2017-03-31,星期五,22℃,13℃,多云,南风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-04-01,星期六,26℃,14℃,晴,北风 2级
2017-04-02,星期日,24℃,17℃,阴,东南风 4级
2017-04-03,星期一,22℃,17℃,阴,东风 2级
2017-04-04,星期二,22℃,17℃,阴,西北风 2级
2017-04-05,星期三,21℃,16℃,阵雨,东南风 2级
2017-04-06,星期四,26℃,14℃,多云,东北风 4级
2017-04-07,星期五,25℃,18℃,阴,西北风 3级
2017-04-08,星期六,25℃,19℃,阴,西北风 3级
2017-04-09,星期日,21℃,16℃,阵雨,北风 3级
2017-04-10,星期一,16℃,14℃,阴,北风 3级
2017-04-11,星期二,21℃,15℃,多云,西北风 2级
2017-04-12,星期三,23℃,13℃,多云,南风 2级
2017-04-13,星期四,27℃,14℃,晴,东北风 2级
2017-04-14,星期五,29℃,18℃,多云,东风 2级
2017-04-15,星期六,28℃,18℃,阴,东风 2级
2017-04-16,星期日,21℃,17℃,阵雨,西北风 3级
2017-04-17,星期一,24℃,16℃,多云,东北风 2级
2017-04-18,星期二,29℃,16℃,多云,北风 4级
2017-04-19,星期三,30℃,16℃,多云,西北风 2级
2017-04-20,星期四,17℃,14℃,阵雨,西北风 3级
2017-04-21,星期五,21℃,15℃,阴,西南风 3级
2017-04-22,星期六,26℃,15℃,多云,东风 2级
2017-04-23,星期日,27℃,18℃,多云,东风 2级
2017-04-24,星期一,26℃,19℃,阵雨,东北风 4级
2017-04-25,星期二,19℃,17℃,阵雨,东风 2级
2017-04-26,星期三,19℃,16℃,中雨,西风 2级
2017-04-27,星期四,18℃,15℃,阵雨,西南风 2级
2017-04-28,星期五,22℃,15℃,阴,西南风 2级
2017-04-29,星期六,26℃,16℃,多云,西北风 1级
2017-04-30,星期日,25℃,18℃,阴,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-05-01,星期一,30℃,19℃,多云,东南风 2级
2017-05-02,星期二,28℃,20℃,阴,西北风 3级
2017-05-03,星期三,22℃,17℃,阵雨,西南风 3级
2017-05-04,星期四,27℃,16℃,多云,东风 3级
2017-05-05,星期五,20℃,17℃,阵雨,西北风 2级
2017-05-06,星期六,17℃,14℃,阵雨,东风 2级
2017-05-07,星期日,18℃,14℃,阵雨,西北风 2级
2017-05-08,星期一,25℃,15℃,晴,东北风 2级
2017-05-09,星期二,28℃,15℃,多云,东风 3级
2017-05-10,星期三,24℃,18℃,阵雨,西北风 2级
2017-05-11,星期四,24℃,18℃,阵雨,东风 3级
2017-05-12,星期五,30℃,18℃,多云,东南风 2级
2017-05-13,星期六,32℃,18℃,晴,东风 2级
2017-05-14,星期日,25℃,19℃,阵雨,东南风 2级
2017-05-15,星期一,29℃,19℃,多云,西风 3级
2017-05-16,星期二,30℃,19℃,多云,西风 2级
2017-05-17,星期三,31℃,21℃,晴,西北风 3级
2017-05-18,星期四,29℃,23℃,阴,西北风 4级
2017-05-19,星期五,30℃,23℃,多云,东风 3级
2017-05-20,星期六,31℃,23℃,阵雨,西北风 3级
2017-05-21,星期日,26℃,21℃,阵雨,西北风 1级
2017-05-22,星期一,23℃,19℃,阵雨,东南风 2级
2017-05-23,星期二,25℃,20℃,阴,东风 3级
2017-05-24,星期三,21℃,18℃,中雨,西风 2级
2017-05-25,星期四,28℃,17℃,多云,西南风 3级
2017-05-26,星期五,30℃,18℃,多云,东风 2级
2017-05-27,星期六,32℃,21℃,多云,西北风 2级
2017-05-28,星期日,33℃,23℃,晴,东北风 3级
2017-05-29,星期一,31℃,24℃,阵雨,东风 2级
2017-05-30,星期二,26℃,22℃,阵雨,西南风 3级
2017-05-31,星期三,26℃,22℃,阵雨,北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-06-01,星期四,28℃,22℃,阴,东南风 2级
2017-06-02,星期五,32℃,21℃,多云,东南风 2级
2017-06-03,星期六,28℃,24℃,阵雨,北风 3级
2017-06-04,星期日,23℃,20℃,中雨,东风 1级
2017-06-05,星期一,28℃,21℃,阴,西北风 3级
2017-06-06,星期二,32℃,21℃,多云,东南风 2级
2017-06-07,星期三,34℃,22℃,晴,东风 4级
2017-06-08,星期四,31℃,24℃,阴,西北风 4级
2017-06-09,星期五,30℃,22℃,雷阵雨,西北风 5级
2017-06-10,星期六,27℃,22℃,阵雨,西北风 4级
2017-06-11,星期日,28℃,23℃,阵雨,东风 3级
2017-06-12,星期一,28℃,22℃,阵雨,西南风 2级
2017-06-13,星期二,24℃,22℃,阵雨,南风 2级
2017-06-14,星期三,24℃,20℃,中雨,西北风 3级
2017-06-15,星期四,21℃,19℃,小雨,西风 2级
2017-06-16,星期五,25℃,19℃,阵雨,东风 1级
2017-06-17,星期六,29℃,20℃,多云,西北风 2级
2017-06-18,星期日,26℃,21℃,阵雨,西南风 2级
2017-06-19,星期一,26℃,22℃,阵雨,北风 1级
2017-06-20,星期二,31℃,22℃,多云,西北风 2级
2017-06-21,星期三,34℃,23℃,多云,北风 3级
2017-06-22,星期四,30℃,23℃,雷阵雨,西北风 2级
2017-06-23,星期五,29℃,24℃,阴,西北风 2级
2017-06-24,星期六,28℃,24℃,阵雨,西风 2级
2017-06-25,星期日,28℃,23℃,阵雨,南风 3级
2017-06-26,星期一,26℃,20℃,阵雨,南风 3级
2017-06-27,星期二,31℃,20℃,阴,西北风 2级
2017-06-28,星期三,33℃,23℃,多云,西北风 2级
2017-06-29,星期四,31℃,23℃,阴,西南风 2级
2017-06-30,星期五,32℃,23℃,多云,西风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-07-01,星期六,33℃,23℃,多云,西风 1级
2017-07-02,星期日,35℃,25℃,多云,西北风 2级
2017-07-03,星期一,35℃,25℃,多云,东南风 3级
2017-07-04,星期二,35℃,25℃,多云,东北风 1级
2017-07-05,星期三,35℃,27℃,阴,东风 2级
2017-07-06,星期四,28℃,24℃,中雨,西南风 3级
2017-07-07,星期五,29℃,24℃,小雨,西南风 2级
2017-07-08,星期六,30℃,24℃,阴,西风 2级
2017-07-09,星期日,31℃,24℃,阴,西南风 1级
2017-07-10,星期一,35℃,24℃,晴,西风 2级
2017-07-11,星期二,37℃,26℃,晴,北风 1级
2017-07-12,星期三,37℃,26℃,晴,南风 2级
2017-07-13,星期四,37℃,25℃,多云,东南风 2级
2017-07-14,星期五,32℃,24℃,中雨,东风 2级
2017-07-15,星期六,33℃,25℃,多云,东北风 1级
2017-07-16,星期日,36℃,27℃,晴,东风 2级
2017-07-17,星期一,37℃,27℃,多云,西北风 2级
2017-07-18,星期二,37℃,27℃,晴,东风 微风
2017-07-19,星期三,35℃,28℃,阵雨,西北风 1级
2017-07-20,星期四,36℃,28℃,多云,东南风 1级
2017-07-21,星期五,37℃,27℃,多云,南风 1级
2017-07-22,星期六,39℃,29℃,晴,南风 2级
2017-07-23,星期日,38℃,29℃,晴,东南风 1级
2017-07-24,星期一,39℃,29℃,多云,西北风 2级
2017-07-25,星期二,38℃,27℃,晴,西风 2级
2017-07-26,星期三,39℃,29℃,晴,东北风 1级
2017-07-27,星期四,41℃,31℃,晴,东风 1级
2017-07-28,星期五,40℃,30℃,多云,南风 1级
2017-07-29,星期六,39℃,31℃,多云,西南风 2级
2017-07-30,星期日,35℃,28℃,多云,西北风 2级
2017-07-31,星期一,38℃,29℃,多云,西北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-08-01,星期二,39℃,29℃,多云,西北风 2级
2017-08-02,星期三,38℃,30℃,阴,东南风 1级
2017-08-03,星期四,39℃,28℃,多云,西北风 2级
2017-08-04,星期五,39℃,28℃,多云,西北风 2级
