日期,星期,最高温度,最低温度,WindDirection,WindSpeed,天气,风向风力,年,月,日,东北风,东南风,东风,北风,南风,无持续风向,西北风,西南风,西风,1级,2级,大于3级,小于3级,晴,多云,阴,雷阵雨,霾,雾,阵雨,小雨,中雨,大雨,雷雨,暴雨,雨夹雪,雨,暴风雨
2018-03-19,1.0,17,10,北风,2级,多云,北风 2级,2018,3,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-20,2.0,20,9,东北风,2级,多云,东北风 2级,2018,3,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-21,3.0,20,12,东南风,1级,阴,东南风 1级,2018,3,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-22,4.0,23,12,东风,1级,多云,东风 1级,2018,3,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,5.0,20,14,东风,2级,多云,东风 2级,2018,3,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-24,6.0,17,12,东北风,2级,多云,东北风 2级,2018,3,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-25,7.0,20,13,东北风,1级,晴,东北风 1级,2018,3,25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-26,1.0,22,13,东北风,2级,多云,东北风 2级,2018,3,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,2.0,20,15,西风,1级,雨,西风 1级,2018,3,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-03-28,3.0,18,15,东风,1级,雨,东风 1级,2018,3,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-03-29,4.0,22,15,东风,1级,晴,东风 1级,2018,3,29,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-30,5.0,23,15,东风,2级,多云,东风 2级,2018,3,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-31,6.0,20,15,西风,2级,阴,西风 2级,2018,3,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,7.0,23,16,西风,1级,晴,西风 1级,2018,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-02,1.0,28,14,东风,2级,晴,东风 2级,2018,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,2.0,32,16,东北风,2级,晴,东北风 2级,2018,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,3.0,29,19,东南风,2级,多云,东南风 2级,2018,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,4.0,23,14,东北风,大于3级,雨,东北风 3级,2018,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-06,5.0,19,11,东北风,1级,阴,东北风 1级,2018,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,6.0,21,9,东南风,2级,多云,东南风 2级,2018,4,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,7.0,24,11,东风,2级,晴,东风 2级,2018,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,1.0,29,14,东风,2级,多云,东风 2级,2018,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,2.0,29,18,东南风,1级,多云,东南风 1级,2018,4,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,3.0,27,19,东南风,2级,多云,东南风 2级,2018,4,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,4.0,26,21,东风,2级,多云,东风 2级,2018,4,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,5.0,22,13,西北风,2级,雨,西北风 2级,2018,4,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-14,6.0,14,11,西北风,2级,多云,西北风 2级,2018,4,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-15,7.0,18,11,东北风,1级,多云,东北风 1级,2018,4,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-16,1.0,23,12,东风,2级,晴,东风 2级,2018,4,16,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-17,2.0,29,14,东风,2级,晴,东风 2级,2018,4,17,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,3.0,32,17,东南风,2级,晴,东南风 2级,2018,4,18,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-19,4.0,30,21,东南风,大于3级,多云,东南风 3级,2018,4,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-20,5.0,25,19,东风,2级,雨,东风 2级,2018,4,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-21,6.0,26,19,东北风,1级,雨,东北风 1级,2018,4,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-22,7.0,24,19,东北风,2级,晴,东北风 2级,2018,4,22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,1.0,22,18,北风,1级,雨,北风 1级,2018,4,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-24,2.0,20,17,东风,2级,雨,东风 2级,2018,4,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-25,3.0,20,16,南风,2级,多云,南风 2级,2018,4,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,4.0,25,15,北风,1级,晴,北风 1级,2018,4,26,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-27,5.0,26,16,东风,1级,晴,东风 1级,2018,4,27,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,6.0,26,18,东风,2级,雨,东风 2级,2018,4,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-29,7.0,29,18,北风,2级,多云,北风 2级,2018,4,29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,1.0,31,21,东北风,1级,阴,东北风 1级,2018,4,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,2.0,24,20,北风,2级,多云,北风 2级,2018,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-02,3.0,26,21,东风,1级,多云,东风 1级,2018,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-03,4.0,23,19,东南风,2级,雨,东南风 2级,2018,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-04,5.0,28,20,东风,2级,雨,东风 2级,2018,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-05,6.0,25,19,东北风,2级,雨,东北风 2级,2018,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-06,7.0,24,15,西风,2级,多云,西风 2级,2018,5,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-07,1.0,28,16,东风,2级,晴,东风 2级,2018,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-08,2.0,29,18,东风,2级,阴,东风 2级,2018,5,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-09,3.0,24,17,东风,2级,阴,东风 2级,2018,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-10,4.0,21,18,东北风,2级,雨,东北风 2级,2018,5,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-11,5.0,20,17,西风,2级,多云,西风 2级,2018,5,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,6.0,28,17,东风,1级,阴,东风 1级,2018,5,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-13,7.0,31,17,东风,1级,多云,东风 1级,2018,5,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-14,1.0,32,21,东南风,2级,多云,东南风 2级,2018,5,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-15,2.0,34,22,东南风,2级,晴,东南风 2级,2018,5,15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-16,3.0,34,23,东南风,2级,多云,东南风 2级,2018,5,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-17,4.0,29,20,西南风,2级,雨,西南风 2级,2018,5,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-18,5.0,29,23,西南风,2级,晴,西南风 2级,2018,5,18,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,6.0,29,22,东风,2级,多云,东风 2级,2018,5,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-20,7.0,31,22,东风,2级,多云,东风 2级,2018,5,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-21,1.0,32,22,东风,2级,阴,东风 2级,2018,5,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-22,2.0,27,16,西北风,大于3级,阴,西北风 3级,2018,5,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-23,3.0,22,14,东风,2级,多云,东风 2级,2018,5,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24,4.0,23,19,东北风,2级,多云,东北风 2级,2018,5,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-25,5.0,26,19,西南风,1级,阴,西南风 1级,2018,5,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,6.0,23,20,西北风,2级,雨,西北风 2级,2018,5,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-27,7.0,21,18,西南风,2级,多云,西南风 2级,2018,5,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-28,1.0,26,18,东北风,2级,晴,东北风 2级,2018,5,28,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-29,2.0,24,19,东北风,2级,多云,东北风 2级,2018,5,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-30,3.0,22,18,东风,1级,雨,东风 1级,2018,5,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-05-31,4.0,24,19,东北风,2级,多云,东北风 2级,2018,5,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,5.0,24,18,东风,2级,晴,东风 2级,2018,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,6.0,27,20,北风,1级,多云,北风 1级,2018,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-03,7.0,25,19,北风,2级,多云,北风 2级,2018,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-04,1.0,27,19,西南风,2级,多云,西南风 2级,2018,6,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05,2.0,31,20,东风,1级,晴,东风 1级,2018,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-06,3.0,33,20,东风,1级,晴,东风 1级,2018,6,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-07,4.0,34,22,东风,1级,晴,东风 1级,2018,6,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-08,5.0,26,22,西北风,2级,阴,西北风 2级,2018,6,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,6.0,29,20,西风,2级,多云,西风 2级,2018,6,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-10,7.0,31,19,东风,1级,晴,东风 1级,2018,6,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-11,1.0,30,23,北风,2级,大雨~暴雨,北风 2级,2018,6,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018-06-12,2.0,25,20,东风,1级,多云,东风 1级,2018,6,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-13,3.0,26,21,西南风,1级,多云,西南风 1级,2018,6,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-14,4.0,29,22,西南风,2级,多云,西南风 2级,2018,6,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-15,5.0,25,22,东北风,2级,阴,东北风 2级,2018,6,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,6.0,25,21,西北风,1级,多云~小雨,西北风 1级,2018,6,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-06-17,7.0,25,20,北风,1级,小雨~中雨,北风 1级,2018,6,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2018-06-18,1.0,25,20,西北风,2级,小雨,西北风 2级,2018,6,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-06-19,2.0,29,24,西南风,1级,阴,西南风 1级,2018,6,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20,3.0,26,23,东风,1级,多云,东风 1级,2018,6,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-21,4.0,26,22,东北风,2级,小雨,东北风 2级,2018,6,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-06-22,5.0,26,24,北风,1级,晴,北风 1级,2018,6,22,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,6.0,34,23,东风,1级,多云~小雨,东风 1级,2018,6,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-06-24,7.0,29,24,东南风,2级,阴,东南风 2级,2018,6,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-25,1.0,36,25,东南风,大于3级,多云,东南风 3级,2018,6,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26,2.0,36,25,东南风,大于3级,阴,东南风 3级,2018,6,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-27,3.0,36,26,东南风,2级,阴,东南风 2级,2018,6,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-28,4.0,37,27,东风,2级,阴,东风 2级,2018,6,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-29,5.0,35,25,东南风,2级,阴,东南风 2级,2018,6,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,6.0,32,28,东北风,2级,小雨,东北风 2级,2018,6,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-01,7.0,33,25,东风,2级,阴,东风 2级,2018,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02,1.0,33,25,东风,2级,雨,东风 2级,2018,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-07-03,2.0,28,24,西风,2级,小雨~中雨,西风 2级,2018,7,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2018-07-04,3.0,27,24,西风,1级,中雨,西风 1级,2018,7,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-05,4.0,30,26,西风,2级,多云~小雨,西风 2级,2018,7,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-06,5.0,27,24,西南风,1级,小雨,西南风 1级,2018,7,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-07,6.0,30,25,东风,1级,多云,东风 1级,2018,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-08,7.0,33,25,东北风,1级,小雨,东北风 1级,2018,7,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-09,1.0,34,26,东北风,2级,小雨~中雨,东北风 2级,2018,7,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2018-07-10,2.0,35,25,东南风,2级,多云,东南风 2级,2018,7,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11,3.0,33,27,南风,2级,小雨,南风 2级,2018,7,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-12,4.0,34,27,西南风,2级,晴,西南风 2级,2018,7,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-13,5.0,35,27,西南风,1级,阴,西南风 1级,2018,7,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,6.0,36,25,东风,2级,多云,东风 2级,2018,7,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-15,7.0,37,27,东南风,2级,多云,东南风 2级,2018,7,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16,1.0,36,27,东南风,2级,多云,东南风 2级,2018,7,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-17,2.0,38,27,南风,2级,多云,南风 2级,2018,7,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-18,3.0,40,28,东南风,2级,晴,东南风 2级,2018,7,18,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-19,4.0,40,28,东南风,大于3级,多云,东南风 3级,2018,7,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-20,5.0,39,29,东南风,2级,晴,东南风 2级,2018,7,20,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-21,6.0,38,30,东南风,2级,多云,东南风 2级,2018,7,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-22,7.0,39,29,东风,2级,多云,东风 2级,2018,7,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-23,1.0,39,29,东南风,2级,多云,东南风 2级,2018,7,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-24,2.0,40,28,东风,2级,多云,东风 2级,2018,7,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-25,3.0,37,28,西南风,1级,多云~小雨,西南风 1级,2018,7,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-26,4.0,37,27,东南风,2级,多云,东南风 2级,2018,7,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,5.0,38,27,东南风,2级,多云,东南风 2级,2018,7,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,6.0,38,29,东南风,2级,多云,东南风 2级,2018,7,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-29,7.0,39,28,东南风,2级,多云,东南风 2级,2018,7,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-30,1.0,33,27,东风,2级,阴,东风 2级,2018,7,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,2.0,33,26,东风,1级,小雨,东风 1级,2018,7,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-01,3.0,33,24,东风,1级,多云,东风 1级,2018,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-02,4.0,33,24,东风,2级,多云,东风 2级,2018,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-03,5.0,34,23,东北风,2级,多云,东北风 2级,2018,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,6.0,35,25,西南风,2级,晴,西南风 2级,2018,8,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-05,7.0,33,24,西风,1级,多云,西风 1级,2018,8,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,1.0,31,25,北风,1级,大雨~暴风雨,北风 1级,2018,8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018-08-07,2.0,33,24,东风,1级,多云,东风 1级,2018,8,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,3.0,30,24,东南风,2级,小雨~大雨,东南风 2级,2018,8,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018-08-09,4.0,34,25,东南风,1级,多云,东南风 1级,2018,8,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10,5.0,36,24,东北风,1级,晴,东北风 1级,2018,8,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,6.0,35,25,西北风,1级,小雨~阴,西北风 1级,2018,8,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
